DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DAILY_YIELD
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,4315
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:15,26.22607821,24.55948079,0,0,9166
5/15/2020 2:15,26.22607821,24.55948079,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,5495
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,4315
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:30,26.2603992,24.48240663,0,0,9166
5/15/2020 2:30,26.2603992,24.48240663,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,5495
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,4315
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 2:45,26.2978261,24.4886982,0,0,9166
5/15/2020 2:45,26.2978261,24.4886982,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,5495
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,4315
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:00,26.3282491,24.50628962,0,0,9166
5/15/2020 3:00,26.3282491,24.50628962,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,5495
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,4315
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:15,26.15870973,24.59519743,0,0,9166
5/15/2020 3:15,26.15870973,24.59519743,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,5495
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,4315
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:30,26.07849933,24.80131437,0,0,9166
5/15/2020 3:30,26.07849933,24.80131437,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,5128.666667
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,4315
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 3:45,26.00130397,24.60781745,0,0,9166
5/15/2020 3:45,26.00130397,24.60781745,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,4315
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:00,25.6972106,24.626179,0,0,9166
5/15/2020 4:00,25.6972106,24.626179,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,4315
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:15,25.62770241,24.77314507,0,0,9166
5/15/2020 4:15,25.62770241,24.77314507,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,4315
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:30,25.48204579,24.79669075,0,0,9166
5/15/2020 4:30,25.48204579,24.79669075,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,4315
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 4:45,25.23093169,24.43690428,0,0,9166
5/15/2020 4:45,25.23093169,24.43690428,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,4315
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:00,25.1175986,24.10457963,0,0,9166
5/15/2020 5:00,25.1175986,24.10457963,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
5/15/2020 5:15,25.0918621,23.897232,0,0,0
